partido_id,jugador_id,titular
P-118,ECU-3,true
P-118,ECU-5,true
P-118,ECU-10,true
P-118,ECU-11,true
P-118,ECU-14,true
P-118,ECU-20,true
P-118,ECU-25,true
P-118,ECU-26,true
P-118,ESP-25,false
P-118,ESP-15,false
P-118,ESP-19,false
P-118,ESP-4,false
P-118,ESP-7,false
P-118,ECU-22,false
P-118,ECU-7,false
P-118,ECU-19,false
P-118,ECU-16,false
P-118,ECU-24,false
P-119,ENG-1,true
P-119,ENG-3,true
P-119,ENG-4,true
P-119,ENG-2,true
P-119,ENG-5,true
P-119,ENG-10,true
P-119,ENG-14,true
P-119,ENG-11,true
P-119,ENG-20,true
P-119,ENG-26,true
P-119,ENG-21,true
P-119,NOR-23,true
P-119,NOR-4,true
P-119,NOR-5,true
P-119,NOR-2,true
P-119,NOR-6,true
P-119,NOR-14,true
P-119,NOR-10,true
P-119,NOR-17,true
P-119,NOR-25,true
P-119,NOR-26,true
P-119,NOR-22,true
P-119,ENG-7,false
P-119,ENG-9,false
P-119,ENG-25,false
P-119,ENG-24,false
P-119,NOR-19,false
P-119,NOR-18,false
P-119,NOR-7,false
P-120,DEN-1,true
P-120,DEN-2,true
P-120,DEN-4,true
P-120,DEN-3,true
P-120,DEN-6,true
P-120,DEN-15,true
P-120,DEN-14,true
P-120,DEN-16,true
P-120,DEN-24,true
P-120,DEN-20,true
P-120,DEN-21,true
P-120,OMA-1,true
P-120,OMA-4,true
P-120,OMA-6,true
P-120,OMA-7,true
P-120,OMA-8,true
P-120,OMA-11,true
P-120,OMA-14,true
P-120,OMA-19,true
P-120,OMA-25,true
P-120,OMA-20,true
P-120,OMA-22,true
P-120,DEN-18,false
P-120,DEN-13,false
P-120,DEN-22,false
P-120,OMA-13,false
P-120,OMA-5,false
P-120,OMA-15,false
P-120,OMA-26,false
P-120,OMA-3,false
P-121,BRA-1,true
P-121,BRA-3,true
P-121,BRA-2,true
P-121,BRA-5,true
P-121,BRA-6,true
P-121,BRA-11,true
P-121,BRA-13,true
P-121,BRA-15,true
P-121,BRA-21,true
P-121,BRA-25,true
P-121,BRA-20,true
P-121,GER-1,true
P-121,GER-4,true
P-121,GER-6,true
P-121,GER-2,true
P-121,GER-5,true
P-121,GER-15,true
P-121,GER-10,true
P-121,GER-13,true
P-121,GER-21,true
P-121,GER-20,true
P-121,GER-24,true
P-121,BRA-26,false
P-121,BRA-8,false
P-121,BRA-4,false
P-121,BRA-9,false
P-121,BRA-24,false
P-121,GER-17,false
P-121,GER-26,false
P-121,GER-3,false
P-121,GER-19,false
P-122,POR-12,true
P-122,POR-7,true
P-122,POR-9,true
P-122,POR-2,true
P-122,POR-4,true
P-122,POR-11,true
P-122,POR-13,true
P-122,POR-14,true
P-122,POR-20,true
P-122,POR-21,true
P-122,POR-22,true
P-122,POL-1,true
P-122,POL-2,true
P-122,POL-3,true
P-122,POL-4,true
P-122,POL-9,true
P-122,POL-11,true
P-122,POL-10,true
P-122,POL-16,true
P-122,POL-20,true
P-122,POL-22,true
P-122,POL-24,true
P-122,POR-6,false
P-122,POR-16,false
P-122,POR-8,false
P-122,POR-15,false
P-122,POL-13,false
P-122,POL-19,false
P-122,POL-26,false
P-123,ESP-1,true
P-123,ESP-8,true
P-123,ESP-3,true
P-123,ESP-7,true
P-123,ESP-2,true
P-123,ESP-18,true
P-123,ESP-10,true
P-123,ESP-13,true
P-123,ESP-25,true
P-123,ESP-20,true
P-123,ESP-21,true
P-123,MAR-12,true
P-123,MAR-2,true
P-123,MAR-5,true
P-123,MAR-3,true
P-123,MAR-9,true
P-123,MAR-18,true
P-123,MAR-11,true
P-123,MAR-10,true
P-123,MAR-21,true
P-123,MAR-25,true
P-123,MAR-20,true
P-123,ESP-24,false
P-123,ESP-4,false
P-123,ESP-17,false
P-123,ESP-6,false
P-123,ESP-14,false
P-123,MAR-13,false
P-123,MAR-6,false
P-123,MAR-7,false
P-123,MAR-4,false
P-123,MAR-26,false
P-124,ENG-1,true
P-124,ENG-9,true
P-124,ENG-8,true
P-124,ENG-7,true
P-124,ENG-6,true
P-124,ENG-10,true
P-124,ENG-13,true
P-124,ENG-14,true
P-124,ENG-21,true
P-124,ENG-25,true
P-124,ENG-22,true
P-124,DEN-1,true
P-124,DEN-2,true
P-124,DEN-9,true
P-124,DEN-5,true
P-124,DEN-3,true
P-124,DEN-10,true
P-124,DEN-11,true
P-124,DEN-14,true
P-124,DEN-21,true
P-124,DEN-20,true
P-124,DEN-22,true
P-124,ENG-2,false
P-124,ENG-16,false
P-124,ENG-17,false
P-124,ENG-20,false
P-124,ENG-11,false
P-124,DEN-26,false
P-124,DEN-8,false
P-124,DEN-6,false
P-124,DEN-25,false
P-124,DEN-19,false
P-125,GER-12,true
P-125,GER-2,true
P-125,GER-3,true
P-125,GER-6,true
P-125,GER-8,true
P-125,GER-14,true
P-125,GER-19,true
P-125,GER-10,true
P-125,GER-20,true
P-125,GER-22,true
P-125,GER-24,true
P-125,POL-1,true
P-125,POL-3,true
P-125,POL-2,true
P-125,POL-4,true
P-125,POL-9,true
P-125,POL-14,true
P-125,POL-16,true
P-125,POL-10,true
P-125,POL-26,true
P-125,POL-20,true
P-125,POL-21,true
P-125,GER-18,false
P-125,GER-13,false
P-125,GER-11,false
P-125,GER-17,false
P-125,POL-18,false
P-125,POL-11,false
P-125,POL-24,false
P-125,POL-22,false
P-125,POL-13,false
P-126,ENG-23,true
P-126,ENG-7,true
P-126,ENG-2,true
P-126,ENG-8,true
P-126,ENG-4,true
P-126,ENG-10,true
P-126,ENG-15,true
P-126,ENG-11,true
P-126,ENG-20,true
P-126,ENG-26,true
P-126,ENG-24,true
P-126,MAR-1,true
P-126,MAR-4,true
P-126,MAR-8,true
P-126,MAR-2,true
P-126,MAR-3,true
P-126,MAR-11,true
P-126,MAR-14,true
P-126,MAR-17,true
P-126,MAR-21,true
P-126,MAR-22,true
P-126,MAR-26,true
P-126,ENG-16,false
P-126,ENG-18,false
P-126,ENG-13,false
P-126,MAR-25,false
P-126,MAR-16,false
P-126,MAR-13,false
P-126,MAR-24,false
P-126,MAR-5,false
P-127,ENG-12,true
P-127,ENG-3,true
P-127,ENG-4,true
P-127,ENG-9,true
P-127,ENG-6,true
P-127,ENG-11,true
P-127,ENG-10,true
P-127,ENG-15,true
P-127,ENG-21,true
P-127,ENG-20,true
P-127,ENG-24,true
P-127,GER-1,true
P-127,GER-3,true
P-127,GER-4,true
P-127,GER-5,true
P-127,GER-9,true
P-127,GER-15,true
P-127,GER-10,true
P-127,GER-11,true
P-127,GER-21,true
P-127,GER-24,true
P-127,GER-25,true
P-127,ENG-16,false
P-127,ENG-13,false
P-127,ENG-14,false
P-127,GER-7,false
P-127,GER-17,false
P-127,GER-6,false
P-127,GER-2,false
